data,label
s 532 [ 610 0 1276 ] 289 . 222 u 175 p 10 p 190 e,2
[ 610 0 1276 ] 289 . 222 u 175 p 10 p 190 e 205 r,2
0 1276 ] 289 . 222 u 175 p 10 p 190 e 205 r 216 Shift,2
] 289 . 222 u 175 p 10 p 190 e 205 r 216 Shift 410 (,2
. 222 u 175 p 10 p 190 e 205 r 216 Shift 410 ( 308 Shift,2
u 175 p 10 p 190 e 205 r 216 Shift 410 ( 308 Shift 1029 ),2
p 10 p 190 e 205 r 216 Shift 410 ( 308 Shift 1029 ) 135 SPACE,2
p 190 e 205 r 216 Shift 410 ( 308 Shift 1029 ) 135 SPACE 117 f,2
e 205 r 216 Shift 410 ( 308 Shift 1029 ) 135 SPACE 117 f 98 o,2
r 216 Shift 410 ( 308 Shift 1029 ) 135 SPACE 117 f 98 o 79 r,2
Shift 410 ( 308 Shift 1029 ) 135 SPACE 117 f 98 o 79 r 201 SPACE,2
( 308 Shift 1029 ) 135 SPACE 117 f 98 o 79 r 201 SPACE 56 s,2
Shift 1029 ) 135 SPACE 117 f 98 o 79 r 201 SPACE 56 s 353 SPACE,2
) 135 SPACE 117 f 98 o 79 r 201 SPACE 56 s 353 SPACE 153 i,2
SPACE 117 f 98 o 79 r 201 SPACE 56 s 353 SPACE 153 i 231 n,2
f 98 o 79 r 201 SPACE 56 s 353 SPACE 153 i 231 n 255 SPACE,2
o 79 r 201 SPACE 56 s 353 SPACE 153 i 231 n 255 SPACE 160 Shift,2
"r 201 SPACE 56 s 353 SPACE 153 i 231 n 255 SPACE 160 Shift 375 """,2
"SPACE 56 s 353 SPACE 153 i 231 n 255 SPACE 160 Shift 375 "" 150 a",2
"s 353 SPACE 153 i 231 n 255 SPACE 160 Shift 375 "" 150 a 164 b",2
"SPACE 153 i 231 n 255 SPACE 160 Shift 375 "" 150 a 164 b 241 c",2
"i 231 n 255 SPACE 160 Shift 375 "" 150 a 164 b 241 c 184 d",2
"n 255 SPACE 160 Shift 375 "" 150 a 164 b 241 c 184 d 239 e",2
"SPACE 160 Shift 375 "" 150 a 164 b 241 c 184 d 239 e 268 f",2
"Shift 375 "" 150 a 164 b 241 c 184 d 239 e 268 f 269 g",2
""" 150 a 164 b 241 c 184 d 239 e 268 f 269 g 96 Shift",2
"a 164 b 241 c 184 d 239 e 268 f 269 g 96 Shift 244 """,2
"b 241 c 184 d 239 e 268 f 269 g 96 Shift 244 "" 201 Shift",2
r 160 i 126 n 731 t 145 Shift 913 ( 88 m 176 a 147 t,2
i 126 n 731 t 145 Shift 913 ( 88 m 176 a 147 t 900 h,2
n 731 t 145 Shift 913 ( 88 m 176 a 147 t 900 h 297 .,2
t 145 Shift 913 ( 88 m 176 a 147 t 900 h 297 . 64 s,2
Shift 913 ( 88 m 176 a 147 t 900 h 297 . 64 s 259 i,2
( 88 m 176 a 147 t 900 h 297 . 64 s 259 i 990 n,2
m 176 a 147 t 900 h 297 . 64 s 259 i 990 n 140 Shift,2
a 147 t 900 h 297 . 64 s 259 i 990 n 140 Shift 585 (,2
t 900 h 297 . 64 s 259 i 990 n 140 Shift 585 ( 92 m,2
h 297 . 64 s 259 i 990 n 140 Shift 585 ( 92 m 212 a,2
. 64 s 259 i 990 n 140 Shift 585 ( 92 m 212 a 118 t,2
s 259 i 990 n 140 Shift 585 ( 92 m 212 a 118 t 1119 h,2
i 990 n 140 Shift 585 ( 92 m 212 a 118 t 1119 h 440 .,2
n 140 Shift 585 ( 92 m 212 a 118 t 1119 h 440 . 180 p,2
Shift 585 ( 92 m 212 a 118 t 1119 h 440 . 180 p 1456 i,2
( 92 m 212 a 118 t 1119 h 440 . 180 p 1456 i 714 /,2
m 212 a 118 t 1119 h 440 . 180 p 1456 i 714 / 528 2,2
a 118 t 1119 h 440 . 180 p 1456 i 714 / 528 2 300 Shift,2
t 1119 h 440 . 180 p 1456 i 714 / 528 2 300 Shift 196 ),2
h 440 . 180 p 1456 i 714 / 528 2 300 Shift 196 ) 1167 ),2
. 180 p 1456 i 714 / 528 2 300 Shift 196 ) 1167 ) 474 Enter,2
p 1456 i 714 / 528 2 300 Shift 196 ) 1167 ) 474 Enter 326 p,2
i 714 / 528 2 300 Shift 196 ) 1167 ) 474 Enter 326 p 72 r,2
/ 528 2 300 Shift 196 ) 1167 ) 474 Enter 326 p 72 r 165 i,2
2 300 Shift 196 ) 1167 ) 474 Enter 326 p 72 r 165 i 137 n,2
Shift 196 ) 1167 ) 474 Enter 326 p 72 r 165 i 137 n 800 t,2
) 1167 ) 474 Enter 326 p 72 r 165 i 137 n 800 t 185 Shift,2
) 474 Enter 326 p 72 r 165 i 137 n 800 t 185 Shift 1346 (,2
Enter 326 p 72 r 165 i 137 n 800 t 185 Shift 1346 ( 473 [,2
p 72 r 165 i 137 n 800 t 185 Shift 1346 ( 473 [ 601 Shift,2
"r 165 i 137 n 800 t 185 Shift 1346 ( 473 [ 601 Shift 1415 """,2
"i 137 n 800 t 185 Shift 1346 ( 473 [ 601 Shift 1415 "" 1232 o",2
"n 800 t 185 Shift 1346 ( 473 [ 601 Shift 1415 "" 1232 o 84 r",2
"t 185 Shift 1346 ( 473 [ 601 Shift 1415 "" 1232 o 84 r 48 a",2
"Shift 1346 ( 473 [ 601 Shift 1415 "" 1232 o 84 r 48 a 1031 n",2
"( 473 [ 601 Shift 1415 "" 1232 o 84 r 48 a 1031 n 208 g",2
"[ 601 Shift 1415 "" 1232 o 84 r 48 a 1031 n 208 g 418 e",2
"Shift 1415 "" 1232 o 84 r 48 a 1031 n 208 g 418 e 620 s",2
""" 1232 o 84 r 48 a 1031 n 208 g 418 e 620 s 1304 Shift",2
"o 84 r 48 a 1031 n 208 g 418 e 620 s 1304 Shift 1647 """,2
"r 48 a 1031 n 208 g 418 e 620 s 1304 Shift 1647 "" 1209 ,",2
"a 1031 n 208 g 418 e 620 s 1304 Shift 1647 "" 1209 , 437 Shift",2
"n 208 g 418 e 620 s 1304 Shift 1647 "" 1209 , 437 Shift 1231 """,2
"g 418 e 620 s 1304 Shift 1647 "" 1209 , 437 Shift 1231 "" 76 t",2
"e 620 s 1304 Shift 1647 "" 1209 , 437 Shift 1231 "" 76 t 623 a",2
"s 1304 Shift 1647 "" 1209 , 437 Shift 1231 "" 76 t 623 a 449 b",2
"Shift 1647 "" 1209 , 437 Shift 1231 "" 76 t 623 a 449 b 118 l",2
""" 1209 , 437 Shift 1231 "" 76 t 623 a 449 b 118 l 714 e",2
", 437 Shift 1231 "" 76 t 623 a 449 b 118 l 714 e 311 s",2
"Shift 1231 "" 76 t 623 a 449 b 118 l 714 e 311 s 1418 Shift",2
""" 76 t 623 a 449 b 118 l 714 e 311 s 1418 Shift 1627 """,2
"t 623 a 449 b 118 l 714 e 311 s 1418 Shift 1627 "" 815 ]",2
"a 449 b 118 l 714 e 311 s 1418 Shift 1627 "" 815 ] 203 Shift",2
"b 118 l 714 e 311 s 1418 Shift 1627 "" 815 ] 203 Shift 864 )",2
"l 714 e 311 s 1418 Shift 1627 "" 815 ] 203 Shift 864 ) 793 Enter",2
"e 311 s 1418 Shift 1627 "" 815 ] 203 Shift 864 ) 793 Enter 356 p",2
"s 1418 Shift 1627 "" 815 ] 203 Shift 864 ) 793 Enter 356 p 58 r",2
"Shift 1627 "" 815 ] 203 Shift 864 ) 793 Enter 356 p 58 r 188 i",2
""" 815 ] 203 Shift 864 ) 793 Enter 356 p 58 r 188 i 83 n",2
] 203 Shift 864 ) 793 Enter 356 p 58 r 188 i 83 n 757 t,2
Shift 864 ) 793 Enter 356 p 58 r 188 i 83 n 757 t 361 Shift,2
) 793 Enter 356 p 58 r 188 i 83 n 757 t 361 Shift 1119 (,2
Enter 356 p 58 r 188 i 83 n 757 t 361 Shift 1119 ( 108 w,2
p 58 r 188 i 83 n 757 t 361 Shift 1119 ( 108 w 234 e,2
r 188 i 83 n 757 t 361 Shift 1119 ( 108 w 234 e 525 i,2
i 83 n 757 t 361 Shift 1119 ( 108 w 234 e 525 i 90 g,2
n 757 t 361 Shift 1119 ( 108 w 234 e 525 i 90 g 142 h,2
t 361 Shift 1119 ( 108 w 234 e 525 i 90 g 142 h 2033 t,2
Shift 1119 ( 108 w 234 e 525 i 90 g 142 h 2033 t 1456 /,2
( 108 w 234 e 525 i 90 g 142 h 2033 t 1456 / 172 Shift,2
w 234 e 525 i 90 g 142 h 2033 t 1456 / 172 Shift 477 (,2
e 525 i 90 g 142 h 2033 t 1456 / 172 Shift 477 ( 84 h,2
i 90 g 142 h 2033 t 1456 / 172 Shift 477 ( 84 h 60 i,2
g 142 h 2033 t 1456 / 172 Shift 477 ( 84 h 60 i 1658 t,2
h 2033 t 1456 / 172 Shift 477 ( 84 h 60 i 1658 t 417 Backspace,2
t 1456 / 172 Shift 477 ( 84 h 60 i 1658 t 417 Backspace 283 g,2
/ 172 Shift 477 ( 84 h 60 i 1658 t 417 Backspace 283 g 211 h,2
Shift 477 ( 84 h 60 i 1658 t 417 Backspace 283 g 211 h 196 u,2
( 84 h 60 i 1658 t 417 Backspace 283 g 211 h 196 u 912 t,2
h 60 i 1658 t 417 Backspace 283 g 211 h 196 u 912 t 158 Backspace,2
i 1658 t 417 Backspace 283 g 211 h 196 u 912 t 158 Backspace 236 Backspace,2
t 417 Backspace 283 g 211 h 196 u 912 t 158 Backspace 236 Backspace 1310 Backspace,2
Backspace 283 g 211 h 196 u 912 t 158 Backspace 236 Backspace 1310 Backspace 426 h,2
g 211 h 196 u 912 t 158 Backspace 236 Backspace 1310 Backspace 426 h 2557 t,2
h 196 u 912 t 158 Backspace 236 Backspace 1310 Backspace 426 h 2557 t 193 Shift,2
u 912 t 158 Backspace 236 Backspace 1310 Backspace 426 h 2557 t 193 Shift 1596 *,2
t 158 Backspace 236 Backspace 1310 Backspace 426 h 2557 t 193 Shift 1596 * 1056 Backspace,2
Backspace 236 Backspace 1310 Backspace 426 h 2557 t 193 Shift 1596 * 1056 Backspace 277 SPACE,2
Backspace 1310 Backspace 426 h 2557 t 193 Shift 1596 * 1056 Backspace 277 SPACE 434 Shift,2
Backspace 426 h 2557 t 193 Shift 1596 * 1056 Backspace 277 SPACE 434 Shift 432 *,2
h 2557 t 193 Shift 1596 * 1056 Backspace 277 SPACE 434 Shift 432 * 1590 SPACE,2
t 193 Shift 1596 * 1056 Backspace 277 SPACE 434 Shift 432 * 1590 SPACE 84 h,2
Shift 1596 * 1056 Backspace 277 SPACE 434 Shift 432 * 1590 SPACE 84 h 1648 e,2
* 1056 Backspace 277 SPACE 434 Shift 432 * 1590 SPACE 84 h 1648 e 150 i,2
Backspace 277 SPACE 434 Shift 432 * 1590 SPACE 84 h 1648 e 150 i 109 g,2
SPACE 434 Shift 432 * 1590 SPACE 84 h 1648 e 150 i 109 g 184 h,2
Shift 432 * 1590 SPACE 84 h 1648 e 150 i 109 g 184 h 1071 t,2
* 1590 SPACE 84 h 1648 e 150 i 109 g 184 h 1071 t 309 Shift,2
SPACE 84 h 1648 e 150 i 109 g 184 h 1071 t 309 Shift 131 ),2
h 1648 e 150 i 109 g 184 h 1071 t 309 Shift 131 ) 874 ),2
e 150 i 109 g 184 h 1071 t 309 Shift 131 ) 874 ) 3545 Enter,2
i 109 g 184 h 1071 t 309 Shift 131 ) 874 ) 3545 Enter 1614 p,2
g 184 h 1071 t 309 Shift 131 ) 874 ) 3545 Enter 1614 p 104 r,2
h 1071 t 309 Shift 131 ) 874 ) 3545 Enter 1614 p 104 r 206 i,2
t 309 Shift 131 ) 874 ) 3545 Enter 1614 p 104 r 206 i 140 n,2
Shift 131 ) 874 ) 3545 Enter 1614 p 104 r 206 i 140 n 742 t,2
) 874 ) 3545 Enter 1614 p 104 r 206 i 140 n 742 t 189 Shift,2
) 3545 Enter 1614 p 104 r 206 i 140 n 742 t 189 Shift 1982 (,2
Enter 1614 p 104 r 206 i 140 n 742 t 189 Shift 1982 ( 590 x,2
p 104 r 206 i 140 n 742 t 189 Shift 1982 ( 590 x 675 SPACE,2
r 206 i 140 n 742 t 189 Shift 1982 ( 590 x 675 SPACE 89 i,2
i 140 n 742 t 189 Shift 1982 ( 590 x 675 SPACE 89 i 270 f,2
n 742 t 189 Shift 1982 ( 590 x 675 SPACE 89 i 270 f 930 SPACE,2
t 189 Shift 1982 ( 590 x 675 SPACE 89 i 270 f 930 SPACE 683 x,2
Shift 1982 ( 590 x 675 SPACE 89 i 270 f 930 SPACE 683 x 628 SPACE,2
( 590 x 675 SPACE 89 i 270 f 930 SPACE 683 x 628 SPACE 240 Shift,2
x 675 SPACE 89 i 270 f 930 SPACE 683 x 628 SPACE 240 Shift 536 >,2
SPACE 89 i 270 f 930 SPACE 683 x 628 SPACE 240 Shift 536 > 593 =,2
i 270 f 930 SPACE 683 x 628 SPACE 240 Shift 536 > 593 = 1990 SPACE,2
f 930 SPACE 683 x 628 SPACE 240 Shift 536 > 593 = 1990 SPACE 234 y,2
SPACE 683 x 628 SPACE 240 Shift 536 > 593 = 1990 SPACE 234 y 749 SPACE,2
x 628 SPACE 240 Shift 536 > 593 = 1990 SPACE 234 y 749 SPACE 297 e,2
SPACE 240 Shift 536 > 593 = 1990 SPACE 234 y 749 SPACE 297 e 207 l,2
Shift 536 > 593 = 1990 SPACE 234 y 749 SPACE 297 e 207 l 100 s,2
> 593 = 1990 SPACE 234 y 749 SPACE 297 e 207 l 100 s 504 e,2
= 1990 SPACE 234 y 749 SPACE 297 e 207 l 100 s 504 e 326 SPACE,2
SPACE 234 y 749 SPACE 297 e 207 l 100 s 504 e 326 SPACE 168 Shift,2
y 749 SPACE 297 e 207 l 100 s 504 e 326 SPACE 168 Shift 837 Y,2
SPACE 297 e 207 l 100 s 504 e 326 SPACE 168 Shift 837 Y 470 ),2
e 207 l 100 s 504 e 326 SPACE 168 Shift 837 Y 470 ) 583 Enter,2
l 100 s 504 e 326 SPACE 168 Shift 837 Y 470 ) 583 Enter 208 Backspace,2
s 504 e 326 SPACE 168 Shift 837 Y 470 ) 583 Enter 208 Backspace 191 Backspace,2
e 326 SPACE 168 Shift 837 Y 470 ) 583 Enter 208 Backspace 191 Backspace 1049 Backspace,2
SPACE 168 Shift 837 Y 470 ) 583 Enter 208 Backspace 191 Backspace 1049 Backspace 603 y,2
Shift 837 Y 470 ) 583 Enter 208 Backspace 191 Backspace 1049 Backspace 603 y 222 Shift,2
Y 470 ) 583 Enter 208 Backspace 191 Backspace 1049 Backspace 603 y 222 Shift 1272 ),2
) 583 Enter 208 Backspace 191 Backspace 1049 Backspace 603 y 222 Shift 1272 ) 1620 Enter,2
Enter 208 Backspace 191 Backspace 1049 Backspace 603 y 222 Shift 1272 ) 1620 Enter 1181 p,2
Backspace 191 Backspace 1049 Backspace 603 y 222 Shift 1272 ) 1620 Enter 1181 p 189 r,2
Backspace 1049 Backspace 603 y 222 Shift 1272 ) 1620 Enter 1181 p 189 r 511 i,2
Backspace 603 y 222 Shift 1272 ) 1620 Enter 1181 p 189 r 511 i 183 t,2
y 222 Shift 1272 ) 1620 Enter 1181 p 189 r 511 i 183 t 1583 n,2
Shift 1272 ) 1620 Enter 1181 p 189 r 511 i 183 t 1583 n 158 Backspace,2
) 1620 Enter 1181 p 189 r 511 i 183 t 1583 n 158 Backspace 509 Backspace,2
Enter 1181 p 189 r 511 i 183 t 1583 n 158 Backspace 509 Backspace 105 n,2
p 189 r 511 i 183 t 1583 n 158 Backspace 509 Backspace 105 n 1010 t,2
r 511 i 183 t 1583 n 158 Backspace 509 Backspace 105 n 1010 t 217 Shift,2
i 183 t 1583 n 158 Backspace 509 Backspace 105 n 1010 t 217 Shift 964 (,2
t 1583 n 158 Backspace 509 Backspace 105 n 1010 t 217 Shift 964 ( 1565 s,2
n 158 Backspace 509 Backspace 105 n 1010 t 217 Shift 964 ( 1565 s 1283 [,2
Backspace 509 Backspace 105 n 1010 t 217 Shift 964 ( 1565 s 1283 [ 487 0,2
Backspace 105 n 1010 t 217 Shift 964 ( 1565 s 1283 [ 487 0 1634 ],2
n 1010 t 217 Shift 964 ( 1565 s 1283 [ 487 0 1634 ] 1658 .,2
t 217 Shift 964 ( 1565 s 1283 [ 487 0 1634 ] 1658 . 1649 u,2
Shift 964 ( 1565 s 1283 [ 487 0 1634 ] 1658 . 1649 u 156 p,2
( 1565 s 1283 [ 487 0 1634 ] 1658 . 1649 u 156 p 504 p,2
s 1283 [ 487 0 1634 ] 1658 . 1649 u 156 p 504 p 659 e,2
[ 487 0 1634 ] 1658 . 1649 u 156 p 504 p 659 e 1631 r,2
0 1634 ] 1658 . 1649 u 156 p 504 p 659 e 1631 r 248 Shift,2
] 1658 . 1649 u 156 p 504 p 659 e 1631 r 248 Shift 120 (,2
. 1649 u 156 p 504 p 659 e 1631 r 248 Shift 120 ( 1273 ),2
u 156 p 504 p 659 e 1631 r 248 Shift 120 ( 1273 ) 2443 SPACE,2
p 504 p 659 e 1631 r 248 Shift 120 ( 1273 ) 2443 SPACE 102 f,2
p 659 e 1631 r 248 Shift 120 ( 1273 ) 2443 SPACE 102 f 145 o,2
e 1631 r 248 Shift 120 ( 1273 ) 2443 SPACE 102 f 145 o 210 r,2
r 248 Shift 120 ( 1273 ) 2443 SPACE 102 f 145 o 210 r 492 SPACE,2
Shift 120 ( 1273 ) 2443 SPACE 102 f 145 o 210 r 492 SPACE 340 s,2
( 1273 ) 2443 SPACE 102 f 145 o 210 r 492 SPACE 340 s 185 SPACE,2
) 2443 SPACE 102 f 145 o 210 r 492 SPACE 340 s 185 SPACE 195 i,2
SPACE 102 f 145 o 210 r 492 SPACE 340 s 185 SPACE 195 i 537 n,2
f 145 o 210 r 492 SPACE 340 s 185 SPACE 195 i 537 n 667 SPACE,2
o 210 r 492 SPACE 340 s 185 SPACE 195 i 537 n 667 SPACE 364 Shift,2
"r 492 SPACE 340 s 185 SPACE 195 i 537 n 667 SPACE 364 Shift 1522 """,2
"SPACE 340 s 185 SPACE 195 i 537 n 667 SPACE 364 Shift 1522 "" 558 a",2
"s 185 SPACE 195 i 537 n 667 SPACE 364 Shift 1522 "" 558 a 217 b",2
"SPACE 195 i 537 n 667 SPACE 364 Shift 1522 "" 558 a 217 b 1246 c",2
"i 537 n 667 SPACE 364 Shift 1522 "" 558 a 217 b 1246 c 206 d",2
"n 667 SPACE 364 Shift 1522 "" 558 a 217 b 1246 c 206 d 3735 e",2
"SPACE 364 Shift 1522 "" 558 a 217 b 1246 c 206 d 3735 e 245 f",2
"Shift 1522 "" 558 a 217 b 1246 c 206 d 3735 e 245 f 1207 g",2
""" 558 a 217 b 1246 c 206 d 3735 e 245 f 1207 g 760 Shift",2
"a 217 b 1246 c 206 d 3735 e 245 f 1207 g 760 Shift 820 """,2
r 162 i 184 n 1156 t 208 Shift 923 ( 133 m 319 a 227 t,1
i 184 n 1156 t 208 Shift 923 ( 133 m 319 a 227 t 1682 h,1
n 1156 t 208 Shift 923 ( 133 m 319 a 227 t 1682 h 979 .,1
t 208 Shift 923 ( 133 m 319 a 227 t 1682 h 979 . 159 s,1
Shift 923 ( 133 m 319 a 227 t 1682 h 979 . 159 s 186 i,1
( 133 m 319 a 227 t 1682 h 979 . 159 s 186 i 935 n,1
m 319 a 227 t 1682 h 979 . 159 s 186 i 935 n 121 Shift,1
a 227 t 1682 h 979 . 159 s 186 i 935 n 121 Shift 1298 (,1
t 1682 h 979 . 159 s 186 i 935 n 121 Shift 1298 ( 144 m,1
h 979 . 159 s 186 i 935 n 121 Shift 1298 ( 144 m 247 a,1
. 159 s 186 i 935 n 121 Shift 1298 ( 144 m 247 a 249 t,1
s 186 i 935 n 121 Shift 1298 ( 144 m 247 a 249 t 1808 h,1
i 935 n 121 Shift 1298 ( 144 m 247 a 249 t 1808 h 1691 .,1
n 121 Shift 1298 ( 144 m 247 a 249 t 1808 h 1691 . 363 p,1
Shift 1298 ( 144 m 247 a 249 t 1808 h 1691 . 363 p 789 i,1
( 144 m 247 a 249 t 1808 h 1691 . 363 p 789 i 1928 /,1
m 247 a 249 t 1808 h 1691 . 363 p 789 i 1928 / 879 2,1
a 249 t 1808 h 1691 . 363 p 789 i 1928 / 879 2 128 Shift,1
t 1808 h 1691 . 363 p 789 i 1928 / 879 2 128 Shift 628 ),1
h 1691 . 363 p 789 i 1928 / 879 2 128 Shift 628 ) 541 ),1
. 363 p 789 i 1928 / 879 2 128 Shift 628 ) 541 ) 905 Enter,1
p 789 i 1928 / 879 2 128 Shift 628 ) 541 ) 905 Enter 368 p,1
i 1928 / 879 2 128 Shift 628 ) 541 ) 905 Enter 368 p 115 r,1
/ 879 2 128 Shift 628 ) 541 ) 905 Enter 368 p 115 r 194 i,1
2 128 Shift 628 ) 541 ) 905 Enter 368 p 115 r 194 i 197 n,1
Shift 628 ) 541 ) 905 Enter 368 p 115 r 194 i 197 n 1419 t,1
) 541 ) 905 Enter 368 p 115 r 194 i 197 n 1419 t 387 Shift,1
) 905 Enter 368 p 115 r 194 i 197 n 1419 t 387 Shift 1117 (,1
Enter 368 p 115 r 194 i 197 n 1419 t 387 Shift 1117 ( 180 Shift,1
p 115 r 194 i 197 n 1419 t 387 Shift 1117 ( 180 Shift 1206 {,1
r 194 i 197 n 1419 t 387 Shift 1117 ( 180 Shift 1206 { 312 Backspace,1
i 197 n 1419 t 387 Shift 1117 ( 180 Shift 1206 { 312 Backspace 2221 [,1
n 1419 t 387 Shift 1117 ( 180 Shift 1206 { 312 Backspace 2221 [ 144 Shift,1
"t 387 Shift 1117 ( 180 Shift 1206 { 312 Backspace 2221 [ 144 Shift 1009 """,1
"Shift 1117 ( 180 Shift 1206 { 312 Backspace 2221 [ 144 Shift 1009 "" 1035 o",1
"( 180 Shift 1206 { 312 Backspace 2221 [ 144 Shift 1009 "" 1035 o 152 r",1
"Shift 1206 { 312 Backspace 2221 [ 144 Shift 1009 "" 1035 o 152 r 410 a",1
"{ 312 Backspace 2221 [ 144 Shift 1009 "" 1035 o 152 r 410 a 647 n",1
"Backspace 2221 [ 144 Shift 1009 "" 1035 o 152 r 410 a 647 n 154 g",1
"[ 144 Shift 1009 "" 1035 o 152 r 410 a 647 n 154 g 967 e",1
"Shift 1009 "" 1035 o 152 r 410 a 647 n 154 g 967 e 1110 s",1
""" 1035 o 152 r 410 a 647 n 154 g 967 e 1110 s 160 Shift",1
"o 152 r 410 a 647 n 154 g 967 e 1110 s 160 Shift 1769 """,1
"r 410 a 647 n 154 g 967 e 1110 s 160 Shift 1769 "" 1611 ,",1
"a 647 n 154 g 967 e 1110 s 160 Shift 1769 "" 1611 , 512 Shift",1
"n 154 g 967 e 1110 s 160 Shift 1769 "" 1611 , 512 Shift 694 """,1
"g 967 e 1110 s 160 Shift 1769 "" 1611 , 512 Shift 694 "" 132 t",1
"e 1110 s 160 Shift 1769 "" 1611 , 512 Shift 694 "" 132 t 448 a",1
"s 160 Shift 1769 "" 1611 , 512 Shift 694 "" 132 t 448 a 204 b",1
"Shift 1769 "" 1611 , 512 Shift 694 "" 132 t 448 a 204 b 334 l",1
""" 1611 , 512 Shift 694 "" 132 t 448 a 204 b 334 l 2791 e",1
", 512 Shift 694 "" 132 t 448 a 204 b 334 l 2791 e 1305 s",1
"Shift 694 "" 132 t 448 a 204 b 334 l 2791 e 1305 s 272 Shift",1
""" 132 t 448 a 204 b 334 l 2791 e 1305 s 272 Shift 1386 """,1
"t 448 a 204 b 334 l 2791 e 1305 s 272 Shift 1386 "" 1161 ]",1
"a 204 b 334 l 2791 e 1305 s 272 Shift 1386 "" 1161 ] 220 Shift",1
"b 334 l 2791 e 1305 s 272 Shift 1386 "" 1161 ] 220 Shift 2214 )",1
"l 2791 e 1305 s 272 Shift 1386 "" 1161 ] 220 Shift 2214 ) 1204 Enter",1
"e 1305 s 272 Shift 1386 "" 1161 ] 220 Shift 2214 ) 1204 Enter 450 p",1
"s 272 Shift 1386 "" 1161 ] 220 Shift 2214 ) 1204 Enter 450 p 132 r",1
"Shift 1386 "" 1161 ] 220 Shift 2214 ) 1204 Enter 450 p 132 r 173 i",1
""" 1161 ] 220 Shift 2214 ) 1204 Enter 450 p 132 r 173 i 244 n",1
] 220 Shift 2214 ) 1204 Enter 450 p 132 r 173 i 244 n 879 t,1
Shift 2214 ) 1204 Enter 450 p 132 r 173 i 244 n 879 t 336 Shift,1
) 1204 Enter 450 p 132 r 173 i 244 n 879 t 336 Shift 1226 (,1
Enter 450 p 132 r 173 i 244 n 879 t 336 Shift 1226 ( 1116 w,1
p 132 r 173 i 244 n 879 t 336 Shift 1226 ( 1116 w 964 e,1
r 173 i 244 n 879 t 336 Shift 1226 ( 1116 w 964 e 406 i,1
i 244 n 879 t 336 Shift 1226 ( 1116 w 964 e 406 i 239 g,1
n 879 t 336 Shift 1226 ( 1116 w 964 e 406 i 239 g 1405 h,1
t 336 Shift 1226 ( 1116 w 964 e 406 i 239 g 1405 h 1359 t,1
Shift 1226 ( 1116 w 964 e 406 i 239 g 1405 h 1359 t 2474 /,1
( 1116 w 964 e 406 i 239 g 1405 h 1359 t 2474 / 333 Shift,1
w 964 e 406 i 239 g 1405 h 1359 t 2474 / 333 Shift 709 (,1
e 406 i 239 g 1405 h 1359 t 2474 / 333 Shift 709 ( 823 h,1
i 239 g 1405 h 1359 t 2474 / 333 Shift 709 ( 823 h 670 e,1
g 1405 h 1359 t 2474 / 333 Shift 709 ( 823 h 670 e 739 i,1
h 1359 t 2474 / 333 Shift 709 ( 823 h 670 e 739 i 199 g,1
t 2474 / 333 Shift 709 ( 823 h 670 e 739 i 199 g 411 h,1
/ 333 Shift 709 ( 823 h 670 e 739 i 199 g 411 h 2877 t,1
Shift 709 ( 823 h 670 e 739 i 199 g 411 h 2877 t 148 Shift,1
( 823 h 670 e 739 i 199 g 411 h 2877 t 148 Shift 2876 *,1
h 670 e 739 i 199 g 411 h 2877 t 148 Shift 2876 * 263 h,1
e 739 i 199 g 411 h 2877 t 148 Shift 2876 * 263 h 804 e,1
i 199 g 411 h 2877 t 148 Shift 2876 * 263 h 804 e 343 i,1
g 411 h 2877 t 148 Shift 2876 * 263 h 804 e 343 i 222 g,1
h 2877 t 148 Shift 2876 * 263 h 804 e 343 i 222 g 195 h,1
t 148 Shift 2876 * 263 h 804 e 343 i 222 g 195 h 854 t,1
Shift 2876 * 263 h 804 e 343 i 222 g 195 h 854 t 337 Shift,1
* 263 h 804 e 343 i 222 g 195 h 854 t 337 Shift 168 ),1
h 804 e 343 i 222 g 195 h 854 t 337 Shift 168 ) 747 ),1
e 343 i 222 g 195 h 854 t 337 Shift 168 ) 747 ) 789 Enter,1
i 222 g 195 h 854 t 337 Shift 168 ) 747 ) 789 Enter 235 p,1
g 195 h 854 t 337 Shift 168 ) 747 ) 789 Enter 235 p 218 r,1
h 854 t 337 Shift 168 ) 747 ) 789 Enter 235 p 218 r 205 i,1
t 337 Shift 168 ) 747 ) 789 Enter 235 p 218 r 205 i 202 n,1
Shift 168 ) 747 ) 789 Enter 235 p 218 r 205 i 202 n 1058 t,1
) 747 ) 789 Enter 235 p 218 r 205 i 202 n 1058 t 220 Shift,1
) 789 Enter 235 p 218 r 205 i 202 n 1058 t 220 Shift 1625 (,1
Enter 235 p 218 r 205 i 202 n 1058 t 220 Shift 1625 ( 479 x,1
p 218 r 205 i 202 n 1058 t 220 Shift 1625 ( 479 x 1325 SPACE,1
r 205 i 202 n 1058 t 220 Shift 1625 ( 479 x 1325 SPACE 251 i,1
i 202 n 1058 t 220 Shift 1625 ( 479 x 1325 SPACE 251 i 287 f,1
n 1058 t 220 Shift 1625 ( 479 x 1325 SPACE 251 i 287 f 2847 SPACE,1
t 220 Shift 1625 ( 479 x 1325 SPACE 251 i 287 f 2847 SPACE 2022 x,1
